5	1.58686e-28
5.02	1.44574e-28
5.04	1.05192e-28
5.06	6.93652e-29
5.08	4.49423e-29
5.1	2.99977e-29
5.12	2.11442e-29
5.14	1.57475e-29
5.16	1.22347e-29
5.18	9.79267e-30
5.2	8.01195e-30
5.22	6.67083e-30
5.24	5.63627e-30
5.26	4.82236e-30
5.28	4.17115e-30
5.3	3.64237e-30
5.32	3.20737e-30
5.34	2.84538e-30
5.36	2.54103e-30
5.38	2.28276e-30
5.4	2.06176e-30
5.42	1.87123e-30
5.44	1.70584e-30
5.46	1.56136e-30
5.48	1.43442e-30
5.5	1.32231e-30
5.52	1.22281e-30
5.54	1.13411e-30
5.56	1.05469e-30
5.58	9.8331e-31
5.6	9.18924e-31
5.62	8.60648e-31
5.64	8.07734e-31
5.66	7.59545e-31
5.68	7.15535e-31
5.7	6.75237e-31
5.72	6.38244e-31
5.74	6.04206e-31
5.76	5.72816e-31
5.78	5.43807e-31
5.8	5.16944e-31
5.82	4.92021e-31
5.84	4.68856e-31
5.86	4.47288e-31
5.88	4.27173e-31
5.9	4.08383e-31
5.92	3.90805e-31
5.94	3.74338e-31
5.96	3.58888e-31
5.98	3.44375e-31
6	3.30724e-31
6.02	3.17868e-31
6.04	3.05747e-31
6.06	2.94306e-31
6.08	2.83495e-31
6.1	2.73268e-31
6.12	2.63585e-31
6.14	2.54407e-31
6.16	2.45699e-31
6.18	2.37431e-31
6.2	2.29574e-31
6.22	2.22099e-31
6.24	2.14984e-31
6.26	2.08205e-31
6.28	2.01742e-31
6.3	1.95574e-31
6.32	1.89686e-31
6.34	1.84059e-31
6.36	1.78678e-31
6.38	1.7353e-31
6.4	1.68602e-31
6.42	1.6388e-31
6.44	1.59354e-31
6.46	1.55012e-31
6.48	0
6.5	0
6.52	0
6.54	0
6.56	0
6.58	0
6.6	0
6.62	0
6.64	0
6.66	0
6.68	0
6.7	0
6.72	0
6.74	0
6.76	0
6.78	0
6.8	0
6.82	0
6.84	0
6.86	0
6.88	0
6.9	0
6.92	0
6.94	0
6.96	0
6.98	0
7	0
7.02	0
7.04	0
7.06	0
7.08	0
7.1	0
7.12	0
7.14	0
7.16	0
7.18	0
7.2	0
7.22	0
7.24	0
7.26	0
7.28	0
7.3	0
7.32	0
7.34	0
7.36	0
7.38	0
7.4	0
7.42	0
7.44	0
7.46	0
7.48	0
7.5	0
7.52	0
7.54	0
7.56	0
7.58	0
7.6	0
7.62	0
7.64	0
7.66	0
7.68	0
7.7	0
7.72	0
7.74	0
7.76	0
7.78	0
7.8	0
7.82	0
7.84	0
7.86	0
7.88	0
7.9	0
7.92	0
7.94	0
7.96	0
7.98	0
8	0
8.02	0
8.04	0
8.06	0
8.08	0
8.1	0
8.12	0
8.14	0
8.16	0
8.18	0
8.2	0
8.22	0
8.24	0
8.26	0
8.28	0
8.3	0
8.32	0
8.34	0
8.36	0
8.38	0
8.4	0
8.42	0
8.44	0
8.46	0
8.48	0
8.5	0
8.52	0
8.54	0
8.56	9.75998
8.58	10.0333
8.6	10.3182
8.62	10.6155
8.64	10.9257
8.66	11.2498
8.68	11.5885
8.7	11.9427
8.72	12.3134
8.74	12.7016
8.76	13.1085
8.78	13.5352
8.8	13.9831
8.82	14.4536
8.84	14.9482
8.86	15.4687
8.88	16.0167
8.9	16.5944
8.92	17.204
8.94	17.8477
8.96	18.5282
8.98	19.2483
9	20.0112
9.02	20.8203
9.04	21.6795
9.06	22.593
9.08	23.5653
9.1	24.6017
9.12	25.708
9.14	26.8905
9.16	28.1565
9.18	29.5138
9.2	30.9716
9.22	32.54
9.24	34.2305
9.26	36.0559
9.28	38.0312
9.3	40.173
9.32	42.5007
9.34	45.0364
9.36	47.8054
9.38	50.8373
9.4	54.1664
9.42	57.8328
9.44	61.8834
9.46	66.3737
9.48	71.3696
9.5	76.9497
9.52	83.2082
9.54	90.2596
9.56	98.2429
9.58	107.329
9.6	117.73
9.62	129.711
9.64	143.606
9.66	159.844
9.68	178.977
9.7	201.731
9.72	229.07
9.74	262.3
9.76	303.217
9.78	354.348
9.8	419.327
9.82	503.542
9.84	615.327
9.86	768.562
9.88	988.841
9.9	1327
9.92	1881.43
9.94	2817.29
9.96	4347.82
9.98	6597.02
10	9082.56
10.02	10000
10.04	8314.37
10.06	5775.49
10.08	3759.73
10.1	2450.52
10.12	1664.09
10.14	1196.52
10.16	905.662
10.18	711.716
10.2	574.354
10.22	472.936
10.24	395.871
10.26	335.996
10.28	288.605
10.3	250.485
10.32	219.388
10.34	193.7
10.36	172.245
10.38	154.147
10.4	138.744
10.42	125.528
10.44	114.106
10.46	104.17
10.48	95.4719
10.5	87.8161
10.52	81.0428
10.54	75.0217
10.56	69.6458
10.58	64.8262
10.6	60.4891
10.62	56.5721
10.64	53.0228
10.66	49.7968
10.68	46.8559
10.7	44.1677
10.72	41.7039
10.74	39.4404
10.76	37.356
10.78	35.4324
10.8	33.6534
10.82	32.0049
10.84	30.4746
10.86	29.0513
10.88	27.7253
10.9	26.488
10.92	25.3316
10.94	24.2493
10.96	23.2348
10.98	22.2826
11	21.3877
11.02	20.5456
11.04	19.7523
11.06	19.004
11.08	18.2974
11.1	17.6294
11.12	16.9974
11.14	16.3987
11.16	15.8311
11.18	15.2924
11.2	14.7808
11.22	14.2944
11.24	13.8316
11.26	13.3909
11.28	12.9709
11.3	12.5704
11.32	12.1881
11.34	11.823
11.36	11.4741
11.38	11.1403
11.4	10.8209
11.42	10.5151
11.44	10.222
11.46	9.94103
11.48	0
11.5	0
11.52	0
11.54	0
11.56	0
11.58	0
11.6	0
11.62	0
11.64	0
11.66	0
11.68	0
11.7	0
11.72	0
11.74	0
11.76	0
11.78	0
11.8	0
11.82	0
11.84	0
11.86	0
11.88	0
